OBJECTID,STD_ZIP5,USPS_ZIP_PREF_CITY,USPS_ZIP_PREF_STATE,LATITUDE,LONGITUDE,LAT,LON,x,y
21462,68344,DOUGLAS,NE,40.57792475,-96.39881171,40.57793,-96.39881,-10731066.5914456,4950283.86580268
21463,68345,DU BOIS,NE,40.056319864,-96.04267232,40.05632,-96.04267,-10691421.2528551,4874129.95445581
21464,68346,DUNBAR,NE,40.66244371,-96.02974109,40.66245,-96.02974,-10689981.6887924,4962679.16289001
21465,68347,EAGLE,NE,40.800330347,-96.43164668,40.80033,-96.43165,-10734721.9799913,4982935.00877293
21466,68348,ELK CREEK,NE,40.302256477,-96.1374265,40.30226,-96.13743,-10701969.5627497,4909963.22870465
21467,68349,ELMWOOD,NE,40.835161492,-96.30102408,40.83516,-96.30103,-10720181.1093962,4988058.57964704
21468,68350,ENDICOTT,NE,40.073487488,-97.09505612,40.07349,-97.09505,-10808572.0395114,4876626.86581467
21469,68351,EXETER,NE,40.653123301,-97.43612351,40.65312,-97.43613,-10846540.0101148,4961311.08354681
21470,68352,FAIRBURY,NE,40.144362033,-97.18048018,40.14436,-97.18048,-10818081.6551787,4886943.00582736
21471,68354,FAIRMONT,NE,40.632285261,-97.58502351,40.63229,-97.58502,-10863114.9550848,4958254.3073788
21472,68355,FALLS CITY,NE,40.068370447,-95.59703908,40.06837,-95.59704,-10641813.6214502,4875882.72043441
21473,68357,FILLEY,NE,40.314108196,-96.56048102,40.31411,-96.56048,-10749063.2650922,4911693.40130829
21474,68358,FIRTH,NE,40.535229132,-96.6058631,40.53523,-96.60587,-10754115.7527658,4944027.83400392
21475,68359,FRIEND,NE,40.645814425,-97.28381814,40.64581,-97.28382,-10829585.4279438,4960238.69672992
21476,68360,GARLAND,NE,40.943792966,-96.95615112,40.94379,-96.95615,-10793109.6780827,5004054.86000419
21477,68361,GENEVA,NE,40.525890488,-97.59885579,40.52589,-97.59885,-10864654.7365228,4942660.12049466
21478,68365,GRAFTON,NE,40.615344515,-97.72606447,40.61535,-97.72607,-10878815.969917,4955769.63073528
21479,68366,GREENWOOD,NE,40.968235379,-96.43492757,40.96824,-96.43493,-10735087.1791656,5007657.46436983
21480,68367,GRESHAM,NE,41.033016896,-97.39417853,41.03302,-97.39418,-10841870.5570016,5017212.76693362
21481,68368,HALLAM,NE,40.567984093,-96.81666656,40.56799,-96.81667,-10777581.9203493,4948826.95455188
21482,68370,HEBRON,NE,40.162555399,-97.57848497,40.16256,-97.57848,-10862387.104728,4889592.62445916
21483,68371,HENDERSON,NE,40.777059708,-97.79193527,40.77706,-97.79194,-10886148.8288992,4979513.68513011
21484,68372,HICKMAN,NE,40.622023135,-96.62077319,40.62202,-96.62077,-10755775.2854781,4956749.21518699
21485,68375,HUBBELL,NE,40.041154323,-97.48938368,40.04115,-97.48938,-10852468.1263276,4871924.31796973
21486,68376,HUMBOLDT,NE,40.170979093,-95.94419253,40.17098,-95.94419,-10680458.4843549,4890819.61209564
21487,68377,JANSEN,NE,40.208977355,-97.01598685,40.20898,-97.01598,-10799769.8911568,4896356.84348439
21488,68378,JOHNSON,NE,40.398774252,-96.00650748,40.39877,-96.00651,-10687395.5693741,4924061.25770216
21489,68379,JULIAN,NE,40.513518622,-95.87667581,40.51352,-95.87668,-10672943.0258969,4940848.52877813
21490,68380,LEWISTON,NE,40.243505379,-96.40525341,40.2435,-96.40525,-10731783.4009126,4901390.90633842
21491,68381,LIBERTY,NE,40.074010063,-96.47019178,40.07401,-96.47019,-10739012.6452713,4876702.89283189
21492,68382,LORTON,NE,40.595859364,-96.01481782,40.59586,-96.01482,-10688320.4573446,4952912.55613356
21493,68401,MC COOL JUNCTION,NE,40.745766662,-97.58231538,40.74577,-97.58231,-10862813.4534797,4974914.17461491
21494,68402,MALCOLM,NE,40.91276763,-96.86451682,40.91277,-96.86452,-10782908.7319761,4999483.65982978
21495,68404,MARTELL,NE,40.629174921,-96.76105255,40.62917,-96.76105,-10771391.3704407,4957797.71967135
21496,68405,MILFORD,NE,40.772653254,-97.05656365,40.77265,-97.05656,-10804287.3194715,4978865.45137498
21497,68406,MILLIGAN,NE,40.50368925,-97.38363327,40.50369,-97.38364,-10840696.8239943,4939409.2135854
21498,68407,MURDOCK,NE,40.919744174,-96.26326581,40.91974,-96.26327,-10715977.9220891,5000510.9108905
21499,68409,MURRAY,NE,40.913008423,-95.925036,40.91301,-95.92503,-10678325.8912287,4999519.06111333
21500,68410,NEBRASKA CITY,NE,40.673455135,-95.86551504,40.67345,-95.86552,-10671700.4995592,4964294.90720881
21501,68413,NEHAWKA,NE,40.844344867,-96.00544769,40.84435,-96.00545,-10687277.5166126,4989409.63970295
21502,68414,NEMAHA,NE,40.320608525,-95.71537495,40.32061,-95.71538,-10654987.1186724,4912642.42441258
21503,68415,ODELL,NE,40.064818971,-96.80916682,40.06482,-96.80917,-10776747.0582321,4875366.12442451
21504,68416,OHIOWA,NE,40.42040919,-97.45400088,40.42041,-97.454,-10848529.9207081,4927224.5378186
21505,68417,OTOE,NE,40.725680072,-96.11944474,40.72568,-96.11945,-10699967.761899,4971963.53237385
21506,68418,PALMYRA,NE,40.703813685,-96.39659984,40.70382,-96.3966,-10730820.2944006,4968752.18344271
21507,68420,PAWNEE CITY,NE,40.109890533,-96.15759581,40.10989,-96.15759,-10704214.2633973,4881924.06585169
21508,68421,PERU,NE,40.476508894,-95.73982954,40.47651,-95.73983,-10657709.126127,4935430.83081126
21509,68422,PICKRELL,NE,40.384811373,-96.69893341,40.38481,-96.69894,-10764476.367201,4922020.6116519
21510,68423,PLEASANT DALE,NE,40.812618414,-96.94329008,40.81262,-96.94329,-10791677.7576615,4984742.06366085
21511,68424,PLYMOUTH,NE,40.297934589,-97.00419592,40.29794,-97.0042,-10798457.7221213,4909332.37870516
21512,68428,RAYMOND,NE,40.968584914,-96.77958777,40.96859,-96.77959,-10773454.3208689,5007709.20491972
21513,68429,REYNOLDS,NE,40.074895111,-97.23463533,40.07489,-97.23463,-10824109.9887668,4876831.64041586
21514,68430,ROCA,NE,40.666576162,-96.65559534,40.66658,-96.65559,-10759651.4921525,4963285.45557702
21515,68431,RULO,NE,40.07212176,-95.45423871,40.07212,-95.45424,-10625917.2675169,4876428.19969962
21516,68433,SALEM,NE,40.066386346,-95.73548353,40.06639,-95.73548,-10657225.0249348,4875594.17806081
21517,68434,SEWARD,NE,40.913350939,-97.09483946,40.91335,-97.09484,-10808548.2591078,4999569.07264634
21518,68436,SHICKLEY,NE,40.42362828,-97.72637889,40.42363,-97.72638,-10878850.7913217,4927695.32448624
21519,68437,SHUBERT,NE,40.235334638,-95.64647729,40.23534,-95.64648,-10647317.0875354,4900199.87483295
21520,68439,STAPLEHURST,NE,40.981958378,-97.19489582,40.98196,-97.19489,-10819685.9834423,5009680.61323861
21521,68440,STEELE CITY,NE,40.050194313,-97.03182331,40.05019,-97.03182,-10801533.0386041,4873238.98697089
21522,68441,STEINAUER,NE,40.203633681,-96.24458367,40.20363,-96.24458,-10713897.9856425,4895577.85250663
21523,68442,STELLA,NE,40.232172519,-95.7693467,40.23217,-95.76935,-10660995.0691051,4899738.74335795
21524,68443,STERLING,NE,40.45722486,-96.37310103,40.45723,-96.3731,-10728204.44945,4932609.24959933
21525,68444,STRANG,NE,40.416903791,-97.58752363,40.4169,-97.58752,-10863393.5255426,4926711.94151504
21526,68445,SWANTON,NE,40.403344296,-97.10068893,40.40334,-97.10069,-10809198.8232364,4924729.29889642
21527,68446,SYRACUSE,NE,40.662939196,-96.1811686,40.66294,-96.18117,-10706838.6014685,4962751.93847675
21528,68447,TABLE ROCK,NE,40.181823863,-96.08261802,40.18182,-96.08262,-10695868.1892154,4892399.69415627
21529,68448,TALMAGE,NE,40.540036167,-96.03424562,40.54004,-96.03425,-10690483.6252594,4944731.87855915
21530,68450,TECUMSEH,NE,40.36901325,-96.19733066,40.36901,-96.19733,-10708638.2688331,4919712.29233586
21531,68452,ONG,NE,40.404661233,-97.85129681,40.40466,-97.8513,-10892756.3852939,4924922.24738276
21532,68453,TOBIAS,NE,40.417234019,-97.32479729,40.41723,-97.3248,-10834147.0199288,4926759.9091354
21533,68454,UNADILLA,NE,40.688336969,-96.27980309,40.68834,-96.2798,-10717818.3558758,4966479.32928482
21534,68455,UNION,NE,40.832469207,-95.88163532,40.83247,-95.88164,-10673495.0710516,4987662.33419586
21535,68456,UTICA,NE,40.901753756,-97.33450669,40.90175,-97.3345,-10835227.3299459,4997860.95861598
21536,68457,VERDON,NE,40.150945778,-95.70858757,40.15095,-95.70859,-10654231.2412961,4887901.87584232
21537,68458,VIRGINIA,NE,40.24401463,-96.51215729,40.24401,-96.51215,-10743683.7968972,4901465.45482634
21538,68460,WACO,NE,40.903566542,-97.44000715,40.90357,-97.44001,-10846972.3039952,4998128.39354206
21539,68461,WALTON,NE,40.76353268,-96.51648955,40.76353,-96.51649,-10744166.1995766,4977525.38137652
21540,68462,WAVERLY,NE,40.918620944,-96.52739521,40.91862,-96.5274,-10745380.699006,5000345.68922387
21541,68463,WEEPING WATER,NE,40.871562889,-96.13607735,40.87156,-96.13608,-10701819.2365754,4993415.64760518
21542,68464,WESTERN,NE,40.419539151,-97.19676871,40.41954,-97.19677,-10819894.9113136,4927097.36236395
21543,68465,WILBER,NE,40.485726687,-96.97582945,40.48573,-96.97583,-10795300.023538,4936779.67107445
21544,68466,WYMORE,NE,40.112433887,-96.66322432,40.11243,-96.66322,-10760500.792519,4882294.41517796
21545,68467,YORK,NE,40.869678585,-97.58836901,40.86968,-97.58837,-10863487.7979006,4993138.23387425
21546,68502,LINCOLN,NE,40.790516604,-96.69413981,40.79052,-96.69414,-10763942.1573211,4981491.73709137
21547,68503,LINCOLN,NE,40.822725202,-96.67594237,40.82272,-96.67594,-10761916.5760668,4986228.46420495
21548,68504,LINCOLN,NE,40.845553675,-96.65913339,40.84555,-96.65913,-10760045.5674914,4989587.58717611
21549,68505,LINCOLN,NE,40.825300338,-96.62009118,40.8253,-96.62009,-10755699.6977628,4986607.8159267
21550,68506,LINCOLN,NE,40.783916735,-96.64003685,40.78392,-96.64004,-10757919.7688617,4980521.44883425
21551,68507,LINCOLN,NE,40.84667882,-96.62398473,40.84668,-96.62399,-10756132.8410109,4989753.18780173
21552,68508,LINCOLN,NE,40.811211289,-96.70395737,40.81121,-96.70396,-10765035.2068521,4984535.02912312
21553,68510,LINCOLN,NE,40.806396464,-96.65562624,40.8064,-96.65562,-10759654.8894007,4983826.99332736
21554,68512,LINCOLN,NE,40.744571569,-96.69428313,40.74457,-96.69428,-10763958.2940832,4974738.73644298
21555,68514,LINCOLN,NE,40.90030781,-96.65056456,40.90031,-96.65057,-10759091.8032449,4997648.02728465
21556,68516,LINCOLN,NE,40.745754503,-96.64934599,40.74575,-96.64935,-10758955.9152086,4974912.49309708
21557,68517,LINCOLN,NE,40.940425276,-96.60631992,40.94043,-96.60632,-10754166.7107098,5003558.46089998
21558,68520,LINCOLN,NE,40.793583509,-96.59141631,40.79358,-96.59142,-10752507.1778862,4981942.7014282
21559,68521,LINCOLN,NE,40.859616574,-96.7103182,40.85962,-96.71032,-10765743.5233099,4991656.95620907
21560,68522,LINCOLN,NE,40.794240436,-96.74861112,40.79424,-96.74861,-10770006.1615703,4982039.17912009
21561,68523,LINCOLN,NE,40.744054137,-96.75197297,40.74405,-96.75198,-10770380.7030102,4974662.50865726
21562,68524,LINCOLN,NE,40.847906615,-96.7948432,40.84791,-96.79485,-10775152.9214905,4989933.94848688
21563,68526,LINCOLN,NE,40.743818251,-96.59450227,40.74382,-96.59451,-10752851.1445374,4974627.75799764
21564,68527,LINCOLN,NE,40.841255523,-96.55036676,40.84126,-96.55037,-10747937.9422597,4988954.9621245
21565,68528,LINCOLN,NE,40.82409739,-96.76429785,40.8241,-96.7643,-10771752.322999,4986430.48402121
21566,68531,LINCOLN,NE,40.902321212,-96.71617055,40.90232,-96.71617,-10766394.9366948,4997944.67171159
21567,68532,LINCOLN,NE,40.783861583,-96.83491161,40.78386,-96.83492,-10779613.4467324,4980513.5972967
21568,68601,COLUMBUS,NE,41.438811121,-97.36206606,41.43881,-97.36207,-10838295.8519323,5077283.426918
21569,68620,ALBION,NE,41.692547569,-98.01167418,41.69255,-98.01167,-10910609.5272625,5115035.1359307
21570,68621,AMES,NE,41.481926046,-96.62825828,41.48193,-96.62826,-10756608.4490825,5083687.62693316
21571,68622,BARTLETT,NE,41.941382988,-98.54620164,41.94138,-98.5462,-10970113.2058094,5152202.99606461
21572,68623,BELGRADE,NE,41.447240364,-98.06076108,41.44724,-98.06076,-10916073.9254385,5078534.80676511
21573,68624,BELLWOOD,NE,41.35290377,-97.25283953,41.35291,-97.25284,-10826136.4193889,5064535.29539121
21574,68626,BRAINARD,NE,41.169797597,-96.99455723,41.1698,-96.99456,-10797385.0558569,5037418.88532372
21575,68627,CEDAR RAPIDS,NE,41.559084045,-98.1561009,41.55909,-98.1561,-10926686.7821588,5095159.76254164
21576,68628,CLARKS,NE,41.215479451,-97.83565159,41.21548,-97.83566,-10891015.3196261,5044177.17598517
21577,68629,CLARKSON,NE,41.705654447,-97.12789181,41.70565,-97.12789,-10812227.4281684,5116989.3322144
21578,68631,CRESTON,NE,41.681769159,-97.35348206,41.68177,-97.35349,-10837340.3890618,5113428.73919738
21579,68632,DAVID CITY,NE,41.256505268,-97.12528892,41.2565,-97.12529,-10811937.8167095,5050249.89160928
21580,68633,DODGE,NE,41.718880096,-96.88390548,41.71888,-96.8839,-10785066.8040186,5118961.56338443
21581,68635,DWIGHT,NE,41.093323669,-97.01714953,41.09332,-97.01715,-10799899.8340645,5026116.50895194
21582,68636,ELGIN,NE,41.975796913,-98.12447485,41.9758,-98.12447,-10923166.4323931,5157354.45345279
21583,68637,ERICSON,NE,41.783586364,-98.67289516,41.78358,-98.6729,-10984216.6868744,5128616.39081937
21584,68638,FULLERTON,NE,41.366452747,-97.97798186,41.36645,-97.97798,-10906859.0169912,5066544.32866083
21585,68640,GENOA,NE,41.459116815,-97.74959196,41.45912,-97.7496,-10881435.2121158,5080299.13756048
21586,68641,HOWELLS,NE,41.731304252,-97.00550501,41.7313,-97.00551,-10798603.801791,5120814.70404667
21587,68642,HUMPHREY,NE,41.675049875,-97.50610541,41.67505,-97.5061,-10854329.7926373,5112426.93863417
21588,68643,LEIGH,NE,41.693094811,-97.24613799,41.6931,-97.24614,-10825390.733646,5115117.02681896
21589,68644,LINDSAY,NE,41.699591141,-97.68070608,41.69959,-97.68071,-10873766.879603,5116085.55224439
21590,68647,MONROE,NE,41.500536071,-97.61687855,41.50054,-97.61688,-10866661.6331346,5086453.59511613
21591,68648,MORSE BLUFF,NE,41.413011815,-96.77380416,41.41301,-96.7738,-10772810.5512367,5073453.25417788
21592,68649,NORTH BEND,NE,41.481392312,-96.77918819,41.48139,-96.77919,-10773410.1571986,5083608.2709415
21593,68651,OSCEOLA,NE,41.204033541,-97.56233733,41.20403,-97.56234,-10860589.9852439,5042483.21021766
21594,68652,PETERSBURG,NE,41.860123506,-98.07340411,41.86012,-98.0734,-10917481.2160884,5140049.47469451
21595,68653,PLATTE CENTER,NE,41.550628244,-97.48368398,41.55063,-97.48368,-10851833.6989611,5093901.68015404
21596,68654,POLK,NE,41.072458596,-97.78243527,41.07246,-97.78243,-10885090.6006615,5023035.40518133
21597,68655,PRIMROSE,NE,41.638424257,-98.2426273,41.63842,-98.24263,-10936319.5463486,5106970.04332625
21598,68658,RISING CITY,NE,41.198990833,-97.29561126,41.19899,-97.29561,-10830897.5969794,5041737.07867516
21599,68659,ROGERS,NE,41.518039785,-96.94204082,41.51804,-96.94204,-10791538.4724882,5089055.31694422
21600,68660,SAINT EDWARD,NE,41.577000372,-97.86225752,41.577,-97.86226,-10893976.829852,5097825.14833598
21601,68661,SCHUYLER,NE,41.455852851,-97.06475875,41.45585,-97.06476,-10805199.4680395,5079814.11280909
21602,68662,SHELBY,NE,41.218690702,-97.41674576,41.21869,-97.41675,-10844382.7873287,5044651.94610427
21603,68663,SILVER CREEK,NE,41.306692128,-97.69089286,41.30669,-97.6909,-10874900.695556,5057684.75598387
21604,68665,SPALDING,NE,41.690506508,-98.38571097,41.69051,-98.38571,-10952247.3244382,5114730.89499321
21605,68666,STROMSBURG,NE,41.115439385,-97.60289349,41.11544,-97.60289,-10865104.0164217,5029384.03225886
21606,68667,SURPRISE,NE,41.106424378,-97.30464314,41.10643,-97.30464,-10831903.1685376,5028052.20608564
21607,68669,ULYSSES,NE,41.080739763,-97.22106596,41.08074,-97.22107,-10822599.9328611,5024257.81423307
21608,68701,NORFOLK,NE,42.035887084,-97.41819789,42.03589,-97.4182,-10844544.1543927,5166356.90997999
21609,68710,ALLEN,NE,42.435515444,-96.84448407,42.43552,-96.84448,-10780678.4693552,5226442.58974755
21610,68711,AMELIA,NE,42.184847019,-98.98956111,42.18485,-98.98956,-11019467.7456728,5188709.23940214
21611,68713,ATKINSON,NE,42.544370115,-98.95501278,42.54437,-98.95501,-11015621.2645308,5242875.277964
21612,68714,BASSETT,NE,42.521481186,-99.51098705,42.52148,-99.51099,-11077512.3263694,5239417.63229032
21613,68715,BATTLE CREEK,NE,41.989229773,-97.60308927,41.98923,-97.60309,-10865126.0982012,5159366.45302669
21614,68716,BEEMER,NE,41.927418065,-96.81292735,41.92742,-96.81293,-10777165.763231,5150113.16887685
21615,68717,BELDEN,NE,42.401989393,-97.21434179,42.40199,-97.21434,-10821850.8499813,5221386.94711085
21616,68718,BLOOMFIELD,NE,42.621381785,-97.6647852,42.62138,-97.66479,-10871994.3897788,5254518.99834632
21617,68719,BRISTOW,NE,42.884188767,-98.55577044,42.88419,-98.55577,-10971178.2284322,5294360.90404272
21618,68720,BRUNSWICK,NE,42.331974833,-97.99728156,42.33197,-97.99728,-10909007.7468794,5210837.99191202
21619,68722,BUTTE,NE,42.918617009,-98.88218859,42.91862,-98.88219,-11007514.6931201,5299592.75474785
21620,68723,CARROLL,NE,42.277560094,-97.20498799,42.27756,-97.20499,-10820809.607762,5202647.86957735
21621,68724,CENTER,NE,42.626176227,-97.85690945,42.62617,-97.85691,-10893381.4703948,5255243.85422063
21622,68725,CHAMBERS,NE,42.194715117,-98.7558865,42.19471,-98.75589,-10993455.3757253,5190191.36824818
21623,68726,CLEARWATER,NE,42.159800933,-98.19606933,42.1598,-98.19607,-10931136.266511,5184947.06965378
21624,68727,COLERIDGE,NE,42.508403395,-97.20557738,42.5084,-97.20557,-10820875.0039554,5237442.7326823
21625,68728,CONCORD,NE,42.377428543,-96.9531107,42.37743,-96.95311,-10792770.8071925,5217685.36981264
21626,68729,CREIGHTON,NE,42.467930821,-97.9046687,42.46793,-97.90467,-10898698.0902769,5231332.83917686
21627,68730,CROFTON,NE,42.768051875,-97.5071553,42.76805,-97.50716,-10854446.9960311,5276733.24263916
21628,68731,DAKOTA CITY,NE,42.419386726,-96.45028975,42.41939,-96.45029,-10736796.820677,5224010.20577924
21629,68732,DIXON,NE,42.464632491,-96.97375596,42.46463,-96.97375,-10795069.0138873,5230835.46866496
21630,68733,EMERSON,NE,42.282143521,-96.72083665,42.28214,-96.72084,-10766914.7084367,5203337.18846889
21631,68734,EMMET,NE,42.474060742,-98.79630053,42.47406,-98.7963,-10997954.1193975,5232257.99515606
21632,68735,EWING,NE,42.193938116,-98.41768689,42.19394,-98.41769,-10955806.7420019,5190075.01328228
21633,68736,FORDYCE,NE,42.752121547,-97.36690412,42.75212,-97.36691,-10838834.3083168,5274317.91748839
21634,68739,HARTINGTON,NE,42.632124498,-97.26229277,42.63213,-97.26229,-10827188.7024978,5256144.23044552
21635,68740,HOSKINS,NE,42.127213498,-97.29286037,42.12721,-97.29286,-10830591.8487584,5180054.35200584
21636,68741,HUBBARD,NE,42.354903861,-96.57898481,42.3549,-96.57899,-10751123.6677512,5214291.51761772
21637,68742,INMAN,NE,42.363626156,-98.51922838,42.36362,-98.51923,-10967110.0799051,5215605.23376478
21638,68743,JACKSON,NE,42.466072063,-96.61968764,42.46607,-96.61969,-10755654.6848361,5231052.48943196
21639,68745,LAUREL,NE,42.435329338,-97.08921827,42.43533,-97.08922,-10807922.3248619,5226414.39630717
21640,68746,LYNCH,NE,42.817578446,-98.46190232,42.81758,-98.4619,-10960728.4374001,5284246.35284893
21641,68747,MCLEAN,NE,42.382570138,-97.47477932,42.38257,-97.47478,-10850842.5655408,5218459.7179294
21642,68748,MADISON,NE,41.836667869,-97.46342197,41.83667,-97.46342,-10849578.8066801,5136544.13274543
21643,68751,MASKELL,NE,42.690201519,-96.98332481,42.6902,-96.98332,-10796134.0365101,5264935.5039157
21644,68752,MEADOW GROVE,NE,42.012035043,-97.7211411,42.01204,-97.72114,-10878267.3218992,5162782.45463307
21645,68753,MILLS,NE,42.870956531,-99.66413772,42.87096,-99.66414,-11094561.1808982,5292350.67923058
21646,68755,NAPER,NE,42.936405772,-99.0792223,42.93641,-99.07922,-11029448.7230184,5302297.07120317
21647,68756,NELIGH,NE,42.137406261,-98.02371705,42.13741,-98.02372,-10911950.5724627,5181584.3801722
21648,68757,NEWCASTLE,NE,42.649016592,-96.92762536,42.64902,-96.92763,-10789934.1441132,5258700.38321721
21649,68758,NEWMAN GROVE,NE,41.76660785,-97.78201389,41.76661,-97.78201,-10885043.8891108,5126082.49390122
21650,68759,NEWPORT,NE,42.547022725,-99.37371398,42.54702,-99.37371,-11062230.8657924,5243276.44684892
21651,68760,NIOBRARA,NE,42.770144624,-97.95003597,42.77015,-97.95004,-10903748.0299587,5277050.8208489
21652,68761,OAKDALE,NE,42.045328756,-97.96042123,42.04533,-97.96042,-10904903.9276912,5167772.08580836
21653,68763,ONEILL,NE,42.469604611,-98.64572348,42.4696,-98.64572,-10981191.4791906,5231585.56410688
21654,68764,ORCHARD,NE,42.386552882,-98.22941923,42.38655,-98.22942,-10934848.5582408,5219060.49943733
21655,68765,OSMOND,NE,42.344390408,-97.61460584,42.34439,-97.61461,-10866408.5417044,5212707.94464352
21656,68766,PAGE,NE,42.413260556,-98.40328359,42.41326,-98.40328,-10954203.2631059,5223086.43215372
21657,68767,PIERCE,NE,42.197048608,-97.52932751,42.19705,-97.52933,-10856915.0627992,5190542.16099036
21658,68768,PILGER,NE,42.002265579,-97.06192946,42.00227,-97.06193,-10804884.3775529,5161318.87541816
21659,68769,PLAINVIEW,NE,42.344146017,-97.79813526,42.34415,-97.79813,-10886838.4607144,5212671.17405713
21660,68770,PONCA,NE,42.555452688,-96.75231544,42.55545,-96.75231,-10770418.0722953,5244550.3866043
21661,68771,RANDOLPH,NE,42.374239568,-97.35588608,42.37424,-97.35589,-10837607.9187412,5217204.81142537
21662,68773,ROYAL,NE,42.3492938,-98.11790262,42.34929,-98.1179,-10922435.1847881,5213446.2611834
21663,68774,SAINT HELENA,NE,42.805000754,-97.31534878,42.805,-97.31535,-10833094.7368198,5282337.84786343
21664,68776,SOUTH SIOUX CITY,NE,42.465617052,-96.41627429,42.46562,-96.41628,-10733010.6398559,5230983.98631958
21665,68777,SPENCER,NE,42.87647818,-98.66643799,42.87648,-98.66644,-10983497.3295269,5293189.1380067
21666,68778,SPRINGVIEW,NE,42.863187747,-99.75461509,42.86319,-99.75462,-11104633.0333535,5291170.47427934
21667,68779,STANTON,NE,41.956953761,-97.22029946,41.95695,-97.2203,-10822514.1535124,5154533.68449251
21668,68780,STUART,NE,42.593289622,-99.12492053,42.59329,-99.12492,-11034536.031874,5250269.67199567
21669,68781,TILDEN,NE,42.032598869,-97.83945932,42.0326,-97.83946,-10891439.1204973,5165864.07792362
21670,68783,VERDIGRE,NE,42.61011602,-98.08979246,42.61012,-98.08979,-10919305.513113,5252814.42184318
21671,68784,WAKEFIELD,NE,42.278291376,-96.87902113,42.27829,-96.87902,-10784523.2518731,5202757.49144501
21672,68785,WATERBURY,NE,42.440288887,-96.73049424,42.44029,-96.73049,-10767989.0733252,5227162.41477135
21673,68786,WAUSA,NE,42.50112593,-97.54776314,42.50113,-97.54776,-10858966.9723377,5236343.69685811
21674,68787,WAYNE,NE,42.233848972,-97.01813612,42.23385,-97.01814,-10800009.3938168,5196073.44719093
21675,68788,WEST POINT,NE,41.839291186,-96.71201408,41.83929,-96.71201,-10765932.0680257,5136936.27502224
21676,68789,WINNETOON,NE,42.52700646,-97.9784501,42.52701,-97.97845,-10906910.824303,5240252.53776198
21677,68790,WINSIDE,NE,42.175662957,-97.17625192,42.17566,-97.17625,-10817611.1427567,5187329.33674931
21678,68791,WISNER,NE,41.986658387,-96.92201794,41.98666,-96.92202,-10789309.9083801,5158981.38675381
21679,68792,WYNOT,NE,42.74257386,-97.12194535,42.74257,-97.12195,-10811565.8231501,5272870.52356817
21680,68801,GRAND ISLAND,NE,40.920106329,-98.33832168,40.9201,-98.33832,-10946971.4708668,5000564.29940771
21681,68803,GRAND ISLAND,NE,40.926943178,-98.38444449,40.92694,-98.38445,-10952106.3405295,5001571.99311201
21682,68810,ALDA,NE,40.870747426,-98.44917583,40.87075,-98.44917,-10959311.8044846,4993295.47152364
21683,68812,AMHERST,NE,40.871820813,-99.27528968,40.87182,-99.27529,-11051274.8917886,4993453.83465676
21684,68813,ANSELMO,NE,41.623871124,-99.83031307,41.62387,-99.83031,-11113059.7910118,5104802.58274145
21685,68814,ANSLEY,NE,41.316435805,-99.40124951,41.31644,-99.40125,-11065296.8400095,5059128.65415625
21686,68815,ARCADIA,NE,41.420121023,-99.1329662,41.42012,-99.13297,-11035431.1944235,5074508.19794599
21687,68816,ARCHER,NE,41.170872662,-98.13465049,41.17087,-98.13465,-10924299.3989784,5037577.9692873
21688,68817,ASHTON,NE,41.25697218,-98.79682627,41.25697,-98.79683,-10998012.7212057,5050319.37101618
21689,68818,AURORA,NE,40.861749308,-98.00385295,40.86175,-98.00385,-10909738.994373,4991970.82457847
21690,68820,BOELUS,NE,41.092280864,-98.70346186,41.09228,-98.70346,-10987618.9838786,5025962.68413499
21691,68821,BREWSTER,NE,41.966538842,-99.8544037,41.96654,-99.8544,-11115741.0321557,5155968.23744577
21692,68822,BROKEN BOW,NE,41.403850148,-99.64018386,41.40385,-99.64018,-11091894.3778922,5072093.26615861
21693,68823,BURWELL,NE,41.820915305,-99.1528455,41.82092,-99.15285,-11037644.471026,5134191.04713762
21694,68824,CAIRO,NE,41.000635331,-98.60262436,41.00064,-98.60262,-10976393.7816826,5012435.6296212
21695,68825,CALLAWAY,NE,41.300575149,-99.93131889,41.30058,-99.93132,-11124303.6778504,5056778.04840752
21696,68826,CENTRAL CITY,NE,41.116604709,-98.00403043,41.1166,-98.00403,-10909758.528272,5029555.94856095
21697,68827,CHAPMAN,NE,41.033397282,-98.18951531,41.0334,-98.18951,-10930406.7175301,5017269.06204319
21698,68828,COMSTOCK,NE,41.551805643,-99.23902681,41.55181,-99.23903,-11047238.1674179,5094077.01878438
21699,68831,DANNEBROG,NE,41.112171891,-98.55524321,41.11217,-98.55524,-10971119.6267353,5028900.99159976
21700,68832,DONIPHAN,NE,40.773154527,-98.38182924,40.77316,-98.38183,-10951815.0305578,4978939.46896525
21701,68833,DUNNING,NE,41.826611329,-100.0820987,41.82661,-100.0821,-11141088.4000593,5135041.82962678
21702,68834,EDDYVILLE,NE,40.99880878,-99.63395651,40.99881,-99.63396,-11091201.3488288,5012166.1132692
21703,68835,ELBA,NE,41.320651851,-98.6079516,41.32065,-98.60795,-10976986.5932594,5059753.43023273
21704,68836,ELM CREEK,NE,40.708627715,-99.37467918,40.70863,-99.37468,-11062338.7269205,4969459.12751307
21705,68837,ELYRIA,NE,41.667777804,-99.03768891,41.66778,-99.03769,-11024825.1320884,5111343.38345771
21706,68838,FARWELL,NE,41.214781237,-98.65733253,41.21478,-98.65733,-10982484.1142159,5044073.87010326
